UI Module,UI Name,WS Module,WS Name,WS Module/WS Name
FR,PageFRReportForeignGuest.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportForeignGuest.vue,vhpFOR,foreignList,vhpFOR/foreignList
FR,PageFRReportForeignGuest.vue,vhpFOR,foreignListPrepare,vhpFOR/foreignListPrepare
FR,PageFRReportGlobalReservationControl.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportGlobalReservationControl.vue,vhpFOR,globalReservationControl,vhpFOR/globalReservationControl
FR,PageFRReportGuestBirthdate.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportGuestBirthdate.vue,vhpFOR,gcfBirthdateList,vhpFOR/gcfBirthdateList
FR,PageFRReportGuestHistory.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportGuestHistory.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportGuestHistory.vue,vhpAR,getHistoryList,vhpAR/getHistoryList
FR,PageFRReportGuestHistory.vue,vhpAR,getReadHistoryList,vhpAR/getReadHistoryList
FR,PageFRReportGuestPickupandDrop.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportGuestPickupandDrop.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportGuestPickupandDrop.vue,vhpFOR,loadGuestPickupReport,vhpFOR/loadGuestPickupReport
FR,PageFRReportGuestSegment.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportGuestSegment.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportGuestSegment.vue,vhpFOR,rmStatistic,vhpFOR/rmStatistic
FR,PageFRReportGuestSegmentByRoomType.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportGuestSegmentByRoomType.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportGuestSegmentByRoomType.vue,vhpFOR,loadGuestSegmentByRoom,vhpFOR/loadGuestSegmentByRoom
FR,PageFRReportGuestSegmentPerGuestProfile.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportGuestSegmentPerGuestProfile.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportGuestSegmentPerGuestProfile.vue,vhpSC,rmProductratePrepare,vhpSC/rmProductratePrepare
FR,PageFRReportGuestSegmentPerGuestProfile.vue,vhpFOR,loadRmcompSegmentList1,vhpFOR/loadRmcompSegmentList1
FR,PageFRReportGuestSegmentPerGuestProfile.vue,vhpFOR,prepareRmStat,vhpFOR/prepareRmStat
FR,PageFRReportInHouseGuest.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportInHouseGuest.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportInHouseGuest.vue,vhpSS,loadImagesetup,vhpSS/loadImagesetup
FR,PageFRReportInHouseGuest.vue,Common,getLetterSetup,Common/getLetterSetup
FR,PageFRReportInHouseGuest.vue,vhpFOR,loadPJInhouse3,vhpFOR/loadPJInhouse3
FR,PageFRReportInHouseGuest.vue,vhpFOR,loadPJInhouse4,vhpFOR/loadPJInhouse4
FR,PageFRReportLeadTime.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportLeadTime.vue,vhpFOR,leadtimeRsv4,vhpFOR/leadtimeRsv4
FR,PageFRReportLongStayAndShortStay.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportLongStayAndShortStay.vue,vhpFOR,prepareLongShortStayReport,vhpFOR/prepareLongShortStayReport
FR,PageFRReportLongStayAndShortStay.vue,vhpFOR,loadDataLongShortStayReport,vhpFOR/loadDataLongShortStayReport
FR,PageFRReportMembershipList.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportMembershipList.vue,vhpFOR,mcTypeRead,vhpFOR/mcTypeRead
FR,PageFRReportMembershipList.vue,vhpFOR,membershipList,vhpFOR/membershipList
FR,PageFRReportMobileCheckIn.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportMobileCheckIn.vue,vhpFOR,mobileReport,vhpFOR/mobileReport
FR,PageFRReportMonthlyForecastOfRoomOccupancy.vue,vhpFOR,monthlyFcastPrepare12,vhpFOR/monthlyFcastPrepare12
FR,PageFRReportMonthlyForecastOfRoomOccupancy.vue,vhpFOR,FetchReportAPIFOR,vhpFOR/FetchReportAPIFOR
FR,PageFRReportMonthlyGuestNationality.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportMonthlyGuestNationality.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportMonthlyGuestNationality.vue,vhpSC,nationStat,vhpSC/nationStat
FR,PageFRReportNationalityPerTravelAgent.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportNationalityPerTravelAgent.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportNationalityPerTravelAgent.vue,vhpSC,taNationstatGoList,vhpSC/taNationstatGoList
FR,PageFRReportNoShowReservationGuestList.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportNoShowReservationGuestList.vue,vhpFOR,noShow1,vhpFOR/noShow1
FR,PageFRReportNoShowReservationGuestList.vue,Common,readReservation,Common/readReservation
FR,PageFRReportNoShowReservationGuestList.vue,Common,readGuest,Common/readGuest
FR,PageFRReportNoShowReservationGuestList.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportNoShowReservationGuestList.vue,Common,getLetterSetup,Common/getLetterSetup
FR,PageFRReportProductionType.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportProductionType.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportProductionType.vue,vhpFOR,rmProductbyrate,vhpFOR/rmProductbyrate
FR,PageFRReportPurposeOfStay.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportPurposeOfStay.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportPurposeOfStay.vue,vhpSC,purposeStat,vhpSC/purposeStat
FR,PageFRReportRegistrationForm.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportRegistrationForm.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportRegistrationForm.vue,Common,readBrief,Common/readBrief
FR,PageFRReportRegistrationForm.vue,vhpFOR,FetchReportAPIFOR,vhpFOR/FetchReportAPIFOR
FR,PageFRReportRegistrationForm.vue,Common,produceSign,Common/produceSign
FR,PageFRReportRegistrationForm.vue,vhpSS,checkHotelNameAdmin,vhpSS/checkHotelNameAdmin
FR,PageFRReportRegistrationForm.vue,Common,getLetterSetup,Common/getLetterSetup
FR,PageFRReportRegistrationForm.vue,Common,getRcData,Common/getRcData
FR,PageFRReportRegistrationForm.vue,vhpSS,loadImagesetup,vhpSS/loadImagesetup
FR,PageFRReportRepeaterGuest.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportRepeaterGuest.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportRepeaterGuest.vue,vhpFOR,repeatGlist1,vhpFOR/repeatGlist1
FR,PageFRReportReservationCutOff.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportReservationCutOff.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportReservationCutOff.vue,vhpFOR,resCutoff,vhpFOR/resCutoff
FR,PageFRReportReservationLogByDate.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportReservationLogByDate.vue,vhpFOR,reservationLog1,vhpFOR/reservationLog1
FR,PageFRReportReservationSource.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportReservationSource.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportReservationSource.vue,vhpSC,FetchSM,vhpSC/FetchSM
FR,PageFRReportReservationVoucher.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportReservationVoucher.vue,vhpFOR,resVoucherPrepare,vhpFOR/resVoucherPrepare
FR,PageFRReportReservationVoucher.vue,vhpFOR,resVoucher,vhpFOR/resVoucher
FR,PageFRReportRoomAvailability.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportRoomAvailability.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportRoomAvailability.vue,vhpFOR,FetchReportAPIFOR,vhpFOR/FetchReportAPIFOR
FR,PageFRReportRoomAvailabilityByBed.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportRoomAvailabilityByBed.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportRoomAvailabilityByBed.vue,vhpFOR,availSelectSortingPrepare,vhpFOR/availSelectSortingPrepare
FR,PageFRReportRoomAvailabilityByBed.vue,vhpFOR,bedAvailability1,vhpFOR/bedAvailability1
FR,PageFRReportRoomChangeReport.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportRoomChangeReport.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportRoomChangeReport.vue,HouseKeeping,getRoomChangeReport,HouseKeeping/getRoomChangeReport
FR,PageFRReportRoomProduction.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportRoomProduction.vue,vhpFOR,FetchReportAPIFOR,vhpFOR/FetchReportAPIFOR
FR,PageFRReportRoomRecapitulationPerLocationAndFloor.vue,vhpFOR,roomRecapitulation,vhpFOR/roomRecapitulation
FR,PageFRReportRoomRecapitulationWithGuestSegment.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportRoomRecapitulationWithGuestSegment.vue,vhpFOR,rmDrecap2Prepare,vhpFOR/rmDrecap2Prepare
FR,PageFRReportRoomRecapitulationWithGuestSegment.vue,vhpFOR,rmDrecap2,vhpFOR/rmDrecap2
FR,PageFRReportTentativeReservation.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportTentativeReservation.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportTentativeReservation.vue,vhpFOR,loadTentativeReservationList,vhpFOR/loadTentativeReservationList
FR,PageFRReportTurnoverPerRoom.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportTurnoverPerRoom.vue,vhpFOR,FetchReportAPIFOR,vhpFOR/FetchReportAPIFOR
FR,PageFRReportUpgradedRoom.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportUpgradedRoom.vue,vhpFOR,roomUpgradeReport,vhpFOR/roomUpgradeReport
FR,PageFRReportUpgradedRoom.vue,vhpFOR,earlycoGlistPrepare,vhpFOR/earlycoGlistPrepare
FR,PageFRReportVIPGuest.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportVIPGuest.vue,vhpFOR,vipListPrepare,vhpFOR/vipListPrepare
FR,PageFRReportVIPGuest.vue,HouseKeeping,getVipList1Custom,HouseKeeping/getVipList1Custom
FR,PageFRReportViewGlobalReservation.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportViewGlobalReservation.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportViewGlobalReservation.vue,vhpFOR,globalReservationReview,vhpFOR/globalReservationReview
FR,PageFRReportWalkInGuest.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportWalkInGuest.vue,vhpFOR,walkinGlistPrepare,vhpFOR/walkinGlistPrepare
FR,PageFRReportWalkInGuest.vue,vhpFOR,walkinList1,vhpFOR/walkinList1
FR,PageFRReportWalkInGuest.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportWalkInGuest.vue,Common,getLetterSetup,Common/getLetterSetup
FR,PageFRReportWalkinGuestWithSameDayReservation.vue,Common,checkPermission,Common/checkPermission
FR,PageFRReportWalkinGuestWithSameDayReservation.vue,vhpFOR,walkinGlistPrepare,vhpFOR/walkinGlistPrepare
FR,PageFRReportWalkinGuestWithSameDayReservation.vue,vhpFOR,walkinGlist,vhpFOR/walkinGlist
FR,PageFRReportYearlyForecastOfRoomOccupancy.vue,vhpFOR,annualFcastPrepare,vhpFOR/annualFcastPrepare
FR,PageFRReportYearlyForecastOfRoomOccupancy.vue,vhpFOR,selectSortingPrepare,vhpFOR/selectSortingPrepare
FR,PageFRReportYearlyForecastOfRoomOccupancy.vue,vhpFOR,FetchReportAPIFOR,vhpFOR/FetchReportAPIFOR
FR,PageFRReportYearlyGuestNationality.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReportYearlyGuestNationality.vue,vhpFOR,FetchReportAPIFOR,vhpFOR/FetchReportAPIFOR
FR,PageFRReservation.vue,vhpFOR,prepareReservation,vhpFOR/prepareReservation
FR,PageFRReservation.vue,Common,getHTParam0,Common/getHTParam0
FR,PageFRReservation.vue,vhpFOR,searchReservation,vhpFOR/searchReservation
FR,PageFRReservation.vue,vhpFOR,groupReservationList,vhpFOR/groupReservationList
FR,PageFRReservationByCreationDate.vue,vhpFOR,prepareReservationByCreationDate,vhpFOR/prepareReservationByCreationDate
FR,PageFRReservationByCreationDate.vue,vhpFOR,searchReservationMember,vhpFOR/searchReservationMember
FR,PageFRReservationByCreationDate.vue,vhpFOR,searchMainReservation,vhpFOR/searchMainReservation
FR,PageFRRoomPlan.vue,vhpFOR,prepareRoomPlan,vhpFOR/prepareRoomPlan
FR,PageFRRoomPlan.vue,vhpFOR,roomPlan,vhpFOR/roomPlan
FR,PageFRRoomPlan.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogCreditCard.vue,Common,loadArtikel,Common/loadArtikel
FR,DialogCreditCard.vue,Common,readGuest,Common/readGuest
FR,DialogCreditCard.vue,vhpFOC,saveCreditCard,vhpFOC/saveCreditCard
FR,DialogDepositPayment.vue,vhpFOC,prepareDepositPayment,vhpFOC/prepareDepositPayment
FR,DialogDepositPayment.vue,vhpFOC,depositPay,vhpFOC/depositPay
FR,DialogDepositPayment.vue,vhpFOC,depositAdminPrintReceipt1,vhpFOC/depositAdminPrintReceipt1
FR,DialogExpectedRevenue.vue,vhpFOR,expectedRevenue,vhpFOR/expectedRevenue
FR,DialogPluginSelectRoom.vue,vhpFOR,prepareSelectRoomType,vhpFOR/prepareSelectRoomType
FR,DialogPluginSelectRoom.vue,vhpFOR,searchSelectRoomType,vhpFOR/searchSelectRoomType
FR,DialogPluginSelectRoom.vue,Common,readZimmer,Common/readZimmer
FR,DialogPluginSelectRoom.vue,Common,getRoomType,Common/getRoomType
FR,DialogReservationLog.vue,vhpFOR,prepareReservationLog,vhpFOR/prepareReservationLog
FR,DialogReservationRemark.vue,vhpFOR,reservationRemark,vhpFOR/reservationRemark
FR,DialogReservationRemarkChanges.vue,vhpFOR,reservationRemarkChanges,vhpFOR/reservationRemarkChanges
FR,DialogRoomSharer.vue,vhpFOR,mkRmsharerPrepare,vhpFOR/mkRmsharerPrepare
FR,DialogRoomSharer.vue,vhpFOR,createRoomSharer,vhpFOR/createRoomSharer
FR,DialogSelectContact.vue,vhpAR,soaReadAktKont,vhpAR/soaReadAktKont
FR,DialogSelectGuest.vue,vhpFOR,searchGuestProfile,vhpFOR/searchGuestProfile
FR,DialogSignRegist.vue,Common,storeSignature,Common/storeSignature
FR,DialogSignRegist.vue,vhpFOR,updateSignRcConfirmSelection,vhpFOR/updateSignRcConfirmSelection
FR,DialogTrace.vue,HouseKeeping,getHKDeptList,HouseKeeping/getHKDeptList
FR,DialogTrace.vue,HouseKeeping,getTaskReport,HouseKeeping/getTaskReport
FR,DialogTrace.vue,HouseKeeping,addTaskReport,HouseKeeping/addTaskReport
FR,SearchCompanyAndTravelAgentGuest.vue,Common,readGuest,Common/readGuest
FR,DialogBillMember.vue,vhpAR,readHistoryList,vhpAR/readHistoryList
FR,DialogBillMember.vue,vhpAR,getViewHistory,vhpAR/getViewHistory
FR,DialogBillMember.vue,vhpAR,getGuestBill,vhpAR/getGuestBill
FR,DialogBillMember.vue,vhpAR,getBillDetail,vhpAR/getBillDetail
FR,DialogGuestProfileHistory.vue,Common,getRoomType,Common/getRoomType
FR,DialogGuestProfileHistory.vue,vhpSS,selectSegment,vhpSS/selectSegment
FR,DialogGuestProfileHistory.vue,vhpSS,createGuestProfileHistory,vhpSS/createGuestProfileHistory
FR,DialogGuestProfileHistory.vue,vhpFOR,editGuestProfileHistory,vhpFOR/editGuestProfileHistory
FR,DialogReservationList.vue,vhpFOR,guestReservationList,vhpFOR/guestReservationList
FR,DialogAutoRoomAssigment.vue,vhpFOR,autoRoomAssignment,vhpFOR/autoRoomAssignment
FR,DialogCreateGroupSeries.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogCreateGroupSeries.vue,vhpFOR,createGroupSeries,vhpFOR/createGroupSeries
FR,DialogMoveReservationMember.vue,vhpFOR,prepareMoveReservationMember,vhpFOR/prepareMoveReservationMember
FR,DialogMoveReservationMember.vue,vhpFOR,moveReservationMember,vhpFOR/moveReservationMember
FR,DialogSelectGuestProfile.vue,vhpFOR,prepareSelectGuestProfile,vhpFOR/prepareSelectGuestProfile
FR,DialogSelectGuestProfile.vue,Common,readQueasy,Common/readQueasy
FR,DialogSelectGuestProfile.vue,Common,getGCFNation,Common/getGCFNation
FR,DialogSelectGuestProfile.vue,Common,searchGuestID,Common/searchGuestID
FR,DialogSelectGuestProfile.vue,vhpFOR,searchGuestName,vhpFOR/searchGuestName
FR,DialogSelectGuestProfile.vue,Common,readGuest,Common/readGuest
FR,DialogSelectGuestProfile.vue,vhpFOR,createGuest,vhpFOR/createGuest
FR,DialogSelectRoomType.vue,vhpFOR,prepareSelectRoomType,vhpFOR/prepareSelectRoomType
FR,DialogSelectRoomType.vue,vhpFOR,searchSelectRoomType,vhpFOR/searchSelectRoomType
FR,DialogSelectRoomType.vue,Common,readZimmer,Common/readZimmer
FR,DialogSelectRoomType.vue,Common,getRoomType,Common/getRoomType
FR,DialogUpdateGuestName.vue,vhpFOR,prepareUpdateGuestName,vhpFOR/prepareUpdateGuestName
FR,DialogUpdateGuestName.vue,vhpFOR,validationResCzinr,vhpFOR/validationResCzinr
FR,DialogUpdateGuestName.vue,vhpFOR,updateGuestName,vhpFOR/updateGuestName
FR,DialogViewReservation.vue,Common,readGuest,Common/readGuest
FR,DialogViewReservation.vue,vhpFOR,viewReservation,vhpFOR/viewReservation
FR,DialogFixCost.vue,vhpFOC,getFixCostList,vhpFOC/getFixCostList
FR,DialogFixCost.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
FR,DialogFixCost.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogFixCost.vue,Common,loadArtikel,Common/loadArtikel
FR,DialogFixCost.vue,vhpFOC,saveFixCost,vhpFOC/saveFixCost
FR,DialogFixCost.vue,vhpFOC,deleteFixCost,vhpFOC/deleteFixCost
FR,DialogModifyAllotmentCode.vue,vhpFOR,modifyAllotmentCode,vhpFOR/modifyAllotmentCode
FR,DialogOverwriteArrangement.vue,vhpFOR,prepareOverwriteArrangement,vhpFOR/prepareOverwriteArrangement
FR,DialogOverwriteArrangement.vue,vhpSS,readArgtLine,vhpSS/readArgtLine
FR,DialogOverwriteArrangement.vue,vhpFOR,overwriteArrangement,vhpFOR/overwriteArrangement
FR,DialogOverwriteArrangementAdd.vue,vhpFOR,selectArgtLine,vhpFOR/selectArgtLine
FR,DialogRoomRate.vue,vhpFOR,resRmrate2Prepare,vhpFOR/resRmrate2Prepare
FR,DialogRoomRate.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogRoomRate.vue,vhpFOR,resRmrate1ChkBtnGo,vhpFOR/resRmrate1ChkBtnGo
FR,DialogRoomRate.vue,vhpFOR,saveRoomRate,vhpFOR/saveRoomRate
FR,DialogRoomRate.vue,vhpSS,reslineQueasy1Delete1,vhpSS/reslineQueasy1Delete1
FR,DialogRoomRate.vue,vhpFOR,mkReslineRnext,vhpFOR/mkReslineRnext
FR,DialogRoomType.vue,vhpSS,roomType1,vhpSS/roomType1
FR,DialogRoomType.vue,vhpFOR,roomType2,vhpFOR/roomType2
FR,DialogSelectAllotment.vue,vhpFOR,selectAllotmentKtype,vhpFOR/selectAllotmentKtype
FR,DialogSelectAllotment.vue,vhpFOR,selectAllotment,vhpFOR/selectAllotment
FR,DialogSelectArrangement.vue,vhpFOR,selectArrangement1,vhpFOR/selectArrangement1
FR,DialogSelectArrangement.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogSelectArrangement.vue,vhpFOR,selectArrangement2,vhpFOR/selectArrangement2
FR,DialogSelectRateCode.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogSelectRateCode.vue,vhpFOR,availabilityCreate,vhpFOR/availabilityCreate
FR,DialogSelectRateCode.vue,vhpFOR,rateCodeInfo,vhpFOR/rateCodeInfo
FR,DialogSelectRateCode.vue,vhpFOR,updateRateCode,vhpFOR/updateRateCode
FR,DialogSpecialRequest.vue,Common,readQueasy,Common/readQueasy
FR,DialogSpecialRequest.vue,vhpFOR,readReslinQueasy,vhpFOR/readReslinQueasy
FR,DialogSpecialRequest.vue,vhpSS,writeReslineQueasy,vhpSS/writeReslineQueasy
FR,DialogViewSummary.vue,vhpFOR,viewSummaryReservation,vhpFOR/viewSummaryReservation
FR,PopupDepositDetail.vue,Common,readResLine,Common/readResLine
FR,SearchViewAllotment.vue,Common,readGuest,Common/readGuest
FR,SearchViewAllotment.vue,vhpFOR,loadRoomType,vhpFOR/loadRoomType
FR,DialogRoominformation.vue,vhpFOR,roomInformation,vhpFOR/roomInformation
FR,FloorPlanCard.vue,Common,readResLine,Common/readResLine
FR,FloorPlanCard.vue,Common,readZimmer,Common/readZimmer
FR,FloorPlanCard.vue,Common,getBillNumber,Common/getBillNumber
FR,DialogAutomaticCheckIn.vue,vhpFOR,prepareAutomaticCheckIn,vhpFOR/prepareAutomaticCheckIn
FR,DialogAutomaticCheckIn.vue,Common,readResLine,Common/readResLine
FR,DialogAutomaticCheckIn.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogEditGroupCheckIn.vue,vhpFOR,prepareEditGroupCheckin,vhpFOR/prepareEditGroupCheckin
FR,DialogEditGroupCheckIn.vue,Common,readGuest,Common/readGuest
FR,DialogEditGroupCheckIn.vue,Common,getHTParam0,Common/getHTParam0
FR,DialogGuestHistory.vue,Common,getReadArticle,Common/getReadArticle
FR,DialogGuestHistory.vue,vhpAR,getViewHistory5,vhpAR/getViewHistory5
FR,DialogGuestHistory.vue,vhpAR,getViewHistory2,vhpAR/getViewHistory2
FR,DialogGuestHistory.vue,vhpAR,getViewHistory3,vhpAR/getViewHistory3
FR,DialogGuestHistory.vue,vhpAR,getViewHistory,vhpAR/getViewHistory
FR,DialogAddNote.vue,vhpSC,aktlineCheckTimeClear,vhpSC/aktlineCheckTimeClear
FR,DialogAddNote.vue,vhpSC,readCounters,vhpSC/readCounters
FR,DialogAddNote.vue,vhpSC,writeCounters,vhpSC/writeCounters
FR,DialogAddNote.vue,vhpSC,writeAktLine,vhpSC/writeAktLine
FR,DialogAddNote.vue,Common,checkTime,Common/checkTime
FR,DialogAddNote.vue,vhpSS,deleteImagesetup,vhpSS/deleteImagesetup
FR,DialogAddNote.vue,Common,readGuest,Common/readGuest
FR,DialogAddNote.vue,vhpSS,loadImagesetup,vhpSS/loadImagesetup
FR,DialogAttachContractRate.vue,vhpSC,getAttachContractRate,vhpSC/getAttachContractRate
FR,DialogAttachContractRate.vue,vhpSC,checkAccessContractRate,vhpSC/checkAccessContractRate
FR,DialogAttachContractRate.vue,Common,readResLine,Common/readResLine
FR,DialogAttachContractRate.vue,vhpSC,saveContractRate,vhpSC/saveContractRate
FR,DialogChangeGuestProfileType.vue,vhpFOR,changeGuestProfileType,vhpFOR/changeGuestProfileType
FR,DialogCleanUpGuestProfile.vue,vhpFOR,cleanUp,vhpFOR/cleanUp
FR,DialogContactDetail.vue,vhpSC,salesDetail,vhpSC/salesDetail
FR,DialogContactDetail.vue,vhpSC,salesDetailPrepare,vhpSC/salesDetailPrepare
FR,DialogContactDetail.vue,Common,checkPermission,Common/checkPermission
FR,DialogContactDetail.vue,vhpSS,readAktCode,vhpSS/readAktCode
FR,DialogContactDetail.vue,vhpSC,readAktline,vhpSC/readAktline
FR,DialogContactDetail.vue,vhpSC,notesChgPrepare,vhpSC/notesChgPrepare
FR,DialogContactDetail.vue,vhpSC,aktlineListCheckTime,vhpSC/aktlineListCheckTime
FR,DialogContactDetail.vue,vhpSC,aktlineListCheckOk,vhpSC/aktlineListCheckOk
FR,DialogContactDetail.vue,vhpSC,writeAktLine,vhpSC/writeAktLine
FR,DialogContactDetail.vue,vhpSC,aktlineListBtnExit,vhpSC/aktlineListBtnExit
FR,DialogContactPersonCompany.vue,Common,readQueasy,Common/readQueasy
FR,DialogContactPersonCompany.vue,vhpAR,soaReadAktKont,vhpAR/soaReadAktKont
FR,DialogContactPersonCompany.vue,vhpFOR,gcfContactBtnExit,vhpFOR/gcfContactBtnExit
FR,DialogContactPersonCompany.vue,vhpFOR,aktKontSave,vhpFOR/aktKontSave
FR,DialogContactPersonIndividual.vue,Common,readQueasy,Common/readQueasy
FR,DialogContactPersonIndividual.vue,Common,getGCFNation,Common/getGCFNation
FR,DialogContactPersonIndividual.vue,vhpFOR,prepareContactPerson,vhpFOR/prepareContactPerson
FR,DialogContactPersonIndividual.vue,vhpFOR,gcf0Contact,vhpFOR/gcf0Contact
FR,DialogContactPersonIndividual.vue,vhpFOR,setMainContact,vhpFOR/setMainContact
FR,DialogContactPersonIndividual.vue,vhpFOR,deleteContactPerson,vhpFOR/deleteContactPerson
FR,DialogCreateAllotment.vue,vhpFOR,prepareCreateAllotment,vhpFOR/prepareCreateAllotment
FR,DialogCreateAllotment.vue,Common,getRoomType,Common/getRoomType
FR,DialogCreateAllotment.vue,vhpSS,getArrangement,vhpSS/getArrangement
FR,DialogCreateAllotment.vue,vhpFOR,createAllotment,vhpFOR/createAllotment
FR,DialogCreateAllotment.vue,vhpFOR,checkResline,vhpFOR/checkResline
FR,DialogCreateAllotment.vue,Common,deleteAllotment,Common/deleteAllotment
